M (Hyperplanes),D (Bags),T (Filtered),FP (Hashed),FN (Hashed),FP (Theoretical),FN (Theoretical)
80,13,23,0.16586666666666672,0.0,0.0025294574782800477,0.3853416480360194
80,13,24,0.1945333333333333,6.666666666666667e-05,0.002838090533314614,0.3570705655088021
80,13,25,0.2386,0.0,0.0035982827213710484,0.3245289435182202
80,13,26,0.2793333333333334,0.0,0.004248445054409243,0.2948159645780613
80,13,27,0.3089333333333333,6.666666666666667e-05,0.005318038866308143,0.26869002302567474
80,13,28,0.3545333333333334,0.0,0.005972985160045731,0.24080309045463047
80,13,29,0.4029333333333333,0.0,0.0076471342022218875,0.2135366966466016
80,13,30,0.4492000000000001,0.00013333333333333334,0.009223870248035589,0.1851394092477697
80,13,31,0.4993999999999999,0.0,0.010966963192060353,0.1671451423229837
80,13,32,0.5441333333333334,0.0,0.012729020178567,0.1443786255515797
80,13,33,0.5894666666666666,0.0,0.015108109249691172,0.12736219750060543
80,13,34,0.6494666666666667,0.0,0.01863231991683941,0.1107465170002108
80,13,35,0.6983333333333334,0.0,0.022006667371414587,0.09757251711060762
80,13,36,0.7319333333333333,0.0,0.025682848851335507,0.0803344219528803
80,13,37,0.7779999999999999,0.0,0.031259428698054426,0.06828928931344716
80,13,38,0.814666666666667,0.0,0.036633500874055605,0.05730895802555417
80,13,39,0.8544,0.0,0.04314523400064334,0.049166842896620946
88,1,0,0.0,0.9816666666666668,5.424404794228675e-07,0.9961117275382715
88,1,1,0.0,0.9645333333333334,6.487897809591814e-07,0.9955190924872744
88,1,2,0.0,0.9479999999999997,8.444164880668791e-07,0.9949749809271111
88,1,3,0.0,0.9229333333333332,1.0299865634702718e-06,0.9942656534162142
88,1,4,0.0,0.8906000000000002,1.3273313777757301e-06,0.9933600595360971
88,1,5,0.0,0.8551333333333334,1.6507738667090136e-06,0.9925930122107619
88,1,6,0.0,0.8151333333333334,2.049562489533215e-06,0.9915162532744912
88,1,7,6.666666666666667e-05,0.7651333333333334,2.275118674784545e-06,0.9903665429029261
88,1,8,0.0,0.7175333333333334,2.9129864758072762e-06,0.9890248519664504
88,1,9,0.00013333333333333334,0.6663333333333334,3.896062191885934e-06,0.9877606801697464
88,1,10,0.0002,0.6101333333333332,4.937257861937562e-06,0.9864744423503178
88,1,11,0.0,0.5574666666666664,6.182929412630039e-06,0.9846746339424801
88,1,12,0.0004,0.5037333333333334,7.117736781461325e-06,0.9827104323131769
88,1,13,0.0005333333333333334,0.44946666666666674,8.436181985908121e-06,0.9807227745784649
88,1,14,0.0002666666666666667,0.39493333333333325,9.806796037594046e-06,0.9780393878193411
88,1,15,0.0008000000000000003,0.3466000000000001,1.2797775020777513e-05,0.9763385195994451
88,1,16,0.0015333333333333338,0.3021333333333334,1.4772126746504736e-05,0.9732633166154143
88,1,17,0.001866666666666667,0.2592666666666667,1.9172142889473544e-05,0.9701651360488872
88,1,18,0.002800000000000001,0.22553333333333336,2.239193357178475e-05,0.966489800969682
88,1,19,0.0031333333333333343,0.19193333333333337,2.7432845937056895e-05,0.9627940156115853
88,1,20,0.004133333333333334,0.16053333333333336,3.2339794630626074e-05,0.9593159059420011
88,1,21,0.005333333333333335,0.1398,4.360402657322752e-05,0.9544024856971961
88,1,22,0.00766666666666667,0.11326666666666665,5.121932266597786e-05,0.9500428889535559
88,1,23,0.009000000000000003,0.0964,6.275427420078667e-05,0.9451858755114516
88,1,24,0.012466666666666673,0.07800000000000003,7.391237157592524e-05,0.9385679463356162
88,1,25,0.013800000000000005,0.06326666666666667,8.678685384853188e-05,0.9325317315317231
88,1,26,0.017133333333333337,0.05466666666666668,0.00010263803157784124,0.9254830458397104
88,1,27,0.020133333333333343,0.04566666666666668,0.00012629763208361176,0.9190987627070683
88,1,28,0.023666666666666676,0.0334,0.00016051153402266957,0.9104014191584808
88,1,29,0.029066666666666678,0.02713333333333334,0.0001927661608821592,0.9029212613088144
88,1,30,0.03480000000000001,0.022533333333333343,0.0002298336017971654,0.8939721211900313
88,1,31,0.03866666666666669,0.016800000000000002,0.0002753007224028289,0.8834735375179764
88,1,32,0.048666666666666684,0.01266666666666667,0.0003367081800280322,0.8730728986881423
88,1,33,0.05473333333333335,0.012400000000000003,0.0003901954130519979,0.8615822516300508
88,1,34,0.06540000000000003,0.009066666666666669,0.0004551939933812883,0.8502190518216088
88,1,35,0.06840000000000003,0.007800000000000001,0.0005822722934073191,0.8362405334477412
88,1,36,0.08060000000000002,0.0056,0.0006856751319364208,0.8240830352925002
88,1,37,0.08633333333333333,0.0048000000000000004,0.0007843816014582913,0.8081969587986806
88,1,38,0.10153333333333331,0.0024666666666666665,0.0009743242509482657,0.7926595340848197
88,1,39,0.11659999999999998,0.002533333333333333,0.0011434640348408497,0.7772899430006857
88,1,40,0.13419999999999996,0.0020000000000000005,0.0013549339506473829,0.7605233940049245
88,1,41,0.1482666666666667,0.0016666666666666666,0.0015773573740784695,0.7433891606107443
88,1,42,0.1676666666666667,0.0015333333333333336,0.0018522175557228663,0.7251164057355186
88,1,43,0.18526666666666666,0.0011333333333333334,0.002214263102203253,0.7022630605887991
88,3,0,0.0,0.9448000000000002,1.9025387175343685e-06,0.9876407774183602
88,3,1,0.0,0.9029333333333335,3.046195310060796e-06,0.9857849756369002
88,3,2,6.666666666666667e-05,0.8442666666666667,3.63906695735947e-06,0.9838711604843655
88,3,3,6.666666666666667e-05,0.7724666666666666,3.859011151640643e-06,0.9818884113228072
88,3,4,0.0,0.7041333333333332,4.479286017737715e-06,0.9794833004945793
88,3,5,0.0,0.6098000000000001,5.92171901371853e-06,0.9766926646538944
88,3,6,0.00013333333333333334,0.5243333333333334,8.404524213857858e-06,0.9736883569650608
88,3,7,0.0002,0.4416666666666666,7.762585268177797e-06,0.9704631142190946
88,3,8,0.00013333333333333334,0.3623333333333333,1.0996970422536813e-05,0.9669469000425756
88,3,9,0.0004,0.2996666666666667,1.3181583311625255e-05,0.9615992126454412
88,3,10,0.0006000000000000001,0.23073333333333337,1.7333731776249895e-05,0.9576491594749433
88,3,11,0.0005333333333333334,0.1897333333333333,2.236560060820663e-05,0.9522683948826793
88,3,12,0.0013333333333333335,0.13593333333333335,2.449566629152981e-05,0.9463959141212563
88,3,13,0.001466666666666667,0.1082,3.0364744819563907e-05,0.9413985470922943
88,3,14,0.0022000000000000006,0.079,3.6067999421790036e-05,0.9347889212649523
88,3,15,0.0031333333333333343,0.057066666666666696,4.035324393827549e-05,0.9271657530701269
88,3,16,0.0038666666666666684,0.04093333333333334,5.376904670745533e-05,0.9185755498403653
88,3,17,0.004800000000000001,0.03280000000000001,5.7722642462655024e-05,0.9107139594117002
88,3,18,0.006666666666666669,0.022466666666666673,8.171335732294693e-05,0.901604829752466
88,3,19,0.00926666666666667,0.016400000000000005,9.479358154966254e-05,0.8901839989915111
88,3,20,0.011133333333333337,0.01106666666666667,0.00010894348212348265,0.8788340797458413
88,3,21,0.014000000000000005,0.009000000000000003,0.00014405374034541797,0.867703616010718
88,3,22,0.019600000000000006,0.005466666666666669,0.00017081641039379654,0.854570279110557
88,3,23,0.023400000000000008,0.0034000000000000007,0.00020066240359503884,0.841736125509779
88,3,24,0.030266666666666678,0.003666666666666667,0.00024291077852196628,0.8289959778360706
88,3,25,0.03553333333333335,0.002466666666666667,0.0002984315329703058,0.8114061904212163
88,3,26,0.04273333333333335,0.0018000000000000002,0.00032591230459952624,0.7923023657308315
88,3,27,0.05466666666666668,0.0011333333333333334,0.0003943776870193938,0.7751905892484391
88,3,28,0.06473333333333336,0.0013333333333333335,0.0005110583267705544,0.7564756974934207
88,3,29,0.07680000000000003,0.0008,0.0005957242290471444,0.7351120617861148
88,3,30,0.08593333333333336,0.0005333333333333334,0.0007273816581415231,0.7153161727120645
88,3,31,0.10013333333333334,0.00046666666666666666,0.0008278419601606902,0.6921702033092229
88,3,32,0.12566666666666668,0.00013333333333333334,0.000995738576793931,0.6693590150699262
88,3,33,0.14540000000000003,0.0,0.0012023847382599518,0.6480128922649234
88,3,34,0.16580000000000003,0.00013333333333333334,0.0014344189936401942,0.6228276069654245
88,3,35,0.1864,6.666666666666667e-05,0.0017719478832567551,0.5975255635929597
88,3,36,0.21780000000000002,0.0,0.002047231959398849,0.5728867607024363
88,3,37,0.24253333333333332,6.666666666666667e-05,0.002392511386840095,0.5454695044062093
88,3,38,0.2710666666666666,0.00013333333333333334,0.0029210086250954135,0.5154681181057993
88,3,39,0.29119999999999996,0.0,0.003525088740542757,0.48914054792979333
88,3,40,0.3302,6.666666666666667e-05,0.00410547563690553,0.45941434173566587
88,3,41,0.36146666666666666,0.0,0.004810142205035284,0.4319122485770312
88,3,42,0.38833333333333336,0.0,0.005933086169715173,0.40708142973795247
88,3,43,0.4295333333333334,0.0,0.006872538128524152,0.3773326969219942
88,5,0,0.0,0.9096000000000001,2.644237291812266e-06,0.9804094496346092
88,5,1,6.666666666666667e-05,0.8546000000000001,3.1826301395315847e-06,0.9780083327869203
88,5,2,6.666666666666667e-05,0.7699333333333332,3.5951946793260825e-06,0.9745525352658093
88,5,3,0.0002,0.6750666666666667,4.401288458321934e-06,0.9707829366062927
88,5,4,6.666666666666667e-05,0.5789333333333334,6.375095974981734e-06,0.9673169628097057
88,5,5,0.00013333333333333334,0.4670666666666667,6.625853949222044e-06,0.96320579328494
88,5,6,0.0002,0.3872666666666667,8.731418636507133e-06,0.9583773750773024
88,5,7,0.00013333333333333334,0.30100000000000005,1.2940158249279518e-05,0.9534435530628366
88,5,8,0.0003333333333333333,0.22686666666666666,1.3658342023052867e-05,0.947776681582716
88,5,9,0.0007333333333333336,0.16273333333333334,2.0231179185417277e-05,0.9408904647277422
88,5,10,0.001733333333333334,0.11506666666666666,2.135792881049084e-05,0.933727727973287
88,5,11,0.0017333333333333337,0.08546666666666666,2.6412770687661865e-05,0.9258563174601704
88,5,12,0.0022666666666666677,0.058000000000000024,3.5467994993173504e-05,0.917053291148342
88,5,13,0.0038666666666666684,0.03760000000000001,3.829605117494527e-05,0.906837092521832
88,5,14,0.003866666666666668,0.02606666666666668,4.550452993817599e-05,0.8979623822133436
88,5,15,0.0058666666666666685,0.018066666666666672,5.8531398233839404e-05,0.8871538243459521
88,5,16,0.007400000000000003,0.011800000000000005,6.879190888597024e-05,0.873774318192686
88,5,17,0.01026666666666667,0.008266666666666667,8.585608786774273e-05,0.8615844855944047
88,5,18,0.013333333333333338,0.005400000000000002,0.00010583957375600782,0.8479446327748216
88,5,19,0.017600000000000008,0.0036000000000000003,0.0001322209351286077,0.8322156763736926
88,5,20,0.022400000000000014,0.0022,0.00016268964276849274,0.8134182094689267
88,5,21,0.02780000000000001,0.0018,0.00019923477499754515,0.798228324982565
88,5,22,0.03393333333333335,0.0011333333333333338,0.00022291946653302155,0.7793838553514358
88,5,23,0.03973333333333336,0.0007333333333333333,0.00029088013609443366,0.7599164102609135
88,5,24,0.05106666666666669,0.0007333333333333333,0.00035329037764955385,0.7386479416540852
88,5,25,0.06400000000000003,0.0006000000000000001,0.00041842511610527675,0.7195637493303599
88,5,26,0.06993333333333336,0.0005333333333333334,0.0004994445668382862,0.6931439783582198
88,5,27,0.08953333333333331,0.0004,0.0006215455464793755,0.6662743224739078
88,5,28,0.10720000000000002,0.00046666666666666666,0.0007384186077343835,0.6448504466054032
88,5,29,0.12193333333333335,0.0002,0.000880230348017592,0.620235693601447
88,5,30,0.13720000000000002,0.0002,0.001054967692069233,0.5936651563443875
88,5,31,0.15993333333333334,0.0,0.0012368519972766395,0.565746790467369
88,5,32,0.17886666666666667,6.666666666666667e-05,0.0015429595287427846,0.5359777834732813
88,5,33,0.20646666666666666,6.666666666666667e-05,0.001772812077179428,0.5098938643379209
88,5,34,0.2373333333333333,0.0,0.0022129723181550523,0.48029641254085786
88,5,35,0.26633333333333337,0.0,0.0027417385641620435,0.4489689313800815
88,5,36,0.2948666666666667,0.0,0.0031184027687454307,0.4227940225358669
88,5,37,0.3235333333333334,0.0,0.0038214066417651014,0.3891598189915514
88,5,38,0.3642000000000001,0.0,0.0044338191985506,0.36425161612536583
88,5,39,0.4024000000000001,0.0,0.005428545373048459,0.3380001764042944
88,5,40,0.43380000000000013,0.0,0.006382475259651821,0.3101058875389143
88,5,41,0.4733333333333335,0.0,0.007767462384899112,0.28289245926850665
88,5,42,0.5116,0.0,0.008891915486386563,0.25567176744209913
88,5,43,0.5468666666666666,0.0,0.010579979118504692,0.22881545784610519
88,7,0,0.0,0.8827333333333333,5.772325437792935e-06,0.9727755915883269
88,7,1,0.00013333333333333334,0.8098666666666664,7.89899903961481e-06,0.9684930301706918
88,7,2,0.0,0.7048000000000001,7.073816236118752e-06,0.9638864489230354
88,7,3,0.0,0.5963333333333335,1.0485486227448751e-05,0.95966047686526
88,7,4,6.666666666666667e-05,0.4858,1.2064991282467288e-05,0.95411738228998
88,7,5,6.666666666666667e-05,0.36999999999999994,1.5255609111175627e-05,0.9484096023229208
88,7,6,0.00046666666666666666,0.2809333333333334,1.767238723490604e-05,0.9413274486097012
88,7,7,0.0006000000000000001,0.20633333333333334,2.3064096810273812e-05,0.9353333631720198
88,7,8,0.0013333333333333333,0.14439999999999997,2.9701829918925485e-05,0.9262232189453506
88,7,9,0.0012666666666666668,0.09620000000000002,3.586880490415047e-05,0.9175696806352912
88,7,10,0.002066666666666667,0.06100000000000001,4.097475836646325e-05,0.9083063081008961
88,7,11,0.003133333333333334,0.043600000000000014,4.69450118839586e-05,0.8988247143277164
88,7,12,0.0030666666666666676,0.02906666666666667,6.309097958890861e-05,0.8883243152672285
88,7,13,0.005600000000000002,0.021133333333333337,7.300990791327966e-05,0.8733788996529909
88,7,14,0.006600000000000001,0.012466666666666671,8.391627409010115e-05,0.8609334194028533
88,7,15,0.009133333333333335,0.009600000000000004,9.669344714890043e-05,0.8464046535724083
88,7,16,0.012000000000000004,0.005000000000000002,0.00012165678061097182,0.8306844045526929
88,7,17,0.015066666666666673,0.003866666666666668,0.00016477184465116585,0.8146239272005374
88,7,18,0.01860000000000001,0.002466666666666667,0.00018661044111037347,0.7970242668191454
88,7,19,0.022000000000000006,0.0018666666666666673,0.0002160733948104259,0.7774040503792743
88,7,20,0.03386666666666668,0.0010666666666666665,0.00028122205194948586,0.7593239048722673
88,7,21,0.04080000000000002,0.0007333333333333336,0.000324652553011175,0.7345290132103259
88,7,22,0.05006666666666668,0.0006666666666666668,0.00040332839582552616,0.7142143975015959
88,7,23,0.057733333333333366,0.00013333333333333334,0.00047811856180959947,0.6887080134415184
88,7,24,0.07073333333333334,0.00046666666666666666,0.0005659349170182972,0.6626993851793059
88,7,25,0.08713333333333334,0.0002666666666666667,0.0007259706702491298,0.6373944692854931
88,7,26,0.10340000000000002,0.0,0.0008120799790130016,0.6158897056865202
88,7,27,0.12019999999999999,0.0,0.001055134319791402,0.5840584959181759
88,7,28,0.14433333333333334,6.666666666666667e-05,0.0011637155013202343,0.5584939019530455
88,7,29,0.16753333333333334,0.0,0.0015017022584488848,0.5273827352411392
88,7,30,0.19906666666666664,6.666666666666667e-05,0.001685594624113233,0.499773435771936
88,7,31,0.22219999999999998,6.666666666666667e-05,0.0020704103107534472,0.46972535020707695
88,7,32,0.2537999999999999,6.666666666666667e-05,0.002432155607593878,0.442552360400294
88,7,33,0.281,0.0,0.0029872310644275583,0.41168314270871914
88,7,34,0.32639999999999997,0.0,0.0035137059760749416,0.3833570430303378
88,7,35,0.35540000000000005,0.0,0.004131617672058706,0.3574776473990448
88,7,36,0.38480000000000003,0.0,0.004816900296616547,0.3285948644738176
88,7,37,0.41999999999999993,0.0,0.005900618886696241,0.3021517537092214
88,7,38,0.4682666666666667,0.0,0.007133474376039524,0.2788467499036036
88,7,39,0.5140666666666667,0.0,0.008456425562695633,0.24910372206020887
88,7,40,0.5506666666666667,0.0,0.010007254187848666,0.224681047427791
88,7,41,0.5908,0.0,0.011696062636561354,0.2017117546509254
88,7,42,0.6432666666666669,0.0,0.013641045416642789,0.1804937527622714
88,7,43,0.6805333333333334,0.0,0.015814895585443824,0.15943150781388352
88,9,0,0.0,0.8526666666666666,6.034825138028419e-06,0.9634333261297072
88,9,1,0.0,0.7581333333333332,6.0339886385666945e-06,0.958975911421298
88,9,2,0.0,0.6412000000000001,7.658356189413302e-06,0.9530239968751354
88,9,3,0.00013333333333333334,0.5224666666666667,9.856462393656649e-06,0.9464978121044195
88,9,4,0.00013333333333333334,0.41133333333333333,1.062717737606964e-05,0.9394230094559324
88,9,5,0.00013333333333333334,0.29646666666666666,1.5605837117061034e-05,0.9330401439548497
88,9,6,0.0006666666666666668,0.2143333333333333,2.3648113130148178e-05,0.9240278231778327
88,9,7,0.0008000000000000001,0.15106666666666663,2.085037562471458e-05,0.9155842422393917
88,9,8,0.0008666666666666666,0.10020000000000001,2.6256074004448993e-05,0.9048173246850162
88,9,9,0.0014000000000000004,0.06840000000000002,3.457977454052968e-05,0.8927458839214258
88,9,10,0.001666666666666667,0.046066666666666686,3.919207396410593e-05,0.8823209124990115
88,9,11,0.0032,0.028866666666666672,5.056360266967117e-05,0.8697871594150616
88,9,12,0.003533333333333334,0.020333333333333335,6.09035903671565e-05,0.8525938434152847
88,9,13,0.0051333333333333335,0.015533333333333338,6.700784469423034e-05,0.8388612881062083
88,9,14,0.006600000000000001,0.010200000000000002,9.285335327907677e-05,0.8211690371021496
88,9,15,0.009200000000000003,0.0074,0.00010220469850880643,0.8069921008163681
88,9,16,0.009400000000000002,0.005000000000000001,0.00013322152495081298,0.7874385904191795
88,9,17,0.01593333333333334,0.0027333333333333346,0.00017201176740351589,0.7661117474992352
88,9,18,0.020866666666666676,0.0025333333333333336,0.00020395614058887337,0.7457986599670748
88,9,19,0.02140000000000001,0.0019333333333333336,0.0002327209407284133,0.7235071180964437
88,9,20,0.03086666666666667,0.0014,0.0002649232434175898,0.7011879103780098
88,9,21,0.03926666666666668,0.0011333333333333334,0.0003586439468977847,0.671107308326306
88,9,22,0.050800000000000005,0.0008666666666666667,0.0004376430824102355,0.6466361426317283
88,9,23,0.06066666666666668,0.0008666666666666667,0.0005094473021671274,0.6231497234092518
88,9,24,0.06993333333333336,0.0004,0.0006163012878361852,0.5892125598567833
88,9,25,0.09353333333333332,6.666666666666667e-05,0.0007513816417129842,0.5626840932583916
88,9,26,0.10659999999999999,0.00013333333333333334,0.0008489051970537799,0.5341928015888256
88,9,27,0.1286,0.0002,0.001138635295146595,0.5067155506046184
88,9,28,0.15133333333333335,6.666666666666667e-05,0.0012784262618205178,0.48241726917763744
88,9,29,0.17973333333333336,0.0,0.0016188312083104872,0.4488761415250521
88,9,30,0.20266666666666666,0.0,0.0018690590795774524,0.4213592379582856
88,9,31,0.23419999999999996,0.0,0.0022017432424548144,0.39119546906296876
88,9,32,0.26986666666666664,0.0,0.0027111632069391923,0.36189742881174003
88,9,33,0.29579999999999995,0.0,0.003225789762540519,0.3334707875281334
88,9,34,0.33999999999999997,0.0,0.00408223459181562,0.30541507837092
88,9,35,0.36986666666666673,0.0,0.004561518474292139,0.2788807628169564
88,9,36,0.41300000000000014,0.0,0.005608179375803778,0.2509851226784824
88,9,37,0.45386666666666675,0.0,0.006719342051582715,0.22895843214169842
88,9,38,0.49779999999999996,0.0,0.007860703310247828,0.20698843166430056
88,9,39,0.5362666666666667,0.0,0.009573734316552403,0.18209079448842996
88,9,40,0.5801999999999998,0.0,0.0111671143418414,0.16053611365908305
88,9,41,0.6265333333333333,0.0,0.013204049815777037,0.1403595271571642
88,9,42,0.6604666666666665,0.0,0.015482684399480388,0.1241755207719331
88,9,43,0.7010666666666664,0.0,0.018784177066158605,0.10885764965663675
88,11,0,6.666666666666667e-05,0.8365333333333336,5.7165712095464215e-06,0.9626100326357628
88,11,1,0.0,0.7276,7.668380501115598e-06,0.9570445773398579
88,11,2,0.00013333333333333334,0.6188666666666667,9.522989365164123e-06,0.951577128036339
88,11,3,0.00013333333333333334,0.49093333333333317,1.2537933659552458e-05,0.9443206042417729
88,11,4,6.666666666666667e-05,0.3669333333333333,1.482847133712095e-05,0.937162737389478
88,11,5,0.0002,0.2757333333333333,1.7672915569747285e-05,0.9297178181314129
88,11,6,0.00046666666666666666,0.1862666666666667,2.2088628068362793e-05,0.9206277136443273
88,11,7,0.0006000000000000001,0.12686666666666666,2.6394397033449668e-05,0.9115154729755749
88,11,8,0.0008000000000000001,0.08020000000000001,2.984788259790856e-05,0.8997416696125515
88,11,9,0.0008000000000000001,0.04946666666666668,4.060193707044697e-05,0.8876280773482843
88,11,10,0.0012666666666666668,0.03213333333333334,4.7978789996208845e-05,0.8757383073030947
88,11,11,0.0024666666666666674,0.01993333333333334,5.546732327204238e-05,0.8615164931921463
88,11,12,0.0033333333333333344,0.010733333333333338,6.884977237645757e-05,0.846922338785234
88,11,13,0.0066000000000000026,0.008000000000000002,8.330891461215508e-05,0.830409910232013
88,11,14,0.00786666666666667,0.005000000000000001,0.0001076447123836919,0.8127877753624576
88,11,15,0.009333333333333336,0.0032,0.00012372149568259846,0.7944663880874036
88,11,16,0.012933333333333335,0.002466666666666667,0.0001587380994364116,0.7746921477520027
88,11,17,0.01866666666666667,0.0024000000000000002,0.00018707333660899188,0.7509713581559097
88,11,18,0.02460000000000001,0.0015333333333333336,0.00023055611922603847,0.7302647643012544
88,11,19,0.030466666666666677,0.0009333333333333334,0.000286774201579752,0.7070733434955204
88,11,20,0.03746666666666668,0.00046666666666666666,0.0003713006321603437,0.6820335795200204
88,11,21,0.04480000000000002,0.00046666666666666666,0.0004267649254599746,0.6560519710034086
88,11,22,0.057933333333333364,0.0002666666666666667,0.000514675915943381,0.630280871829896
88,11,23,0.07420000000000002,0.0003333333333333333,0.000660879931828428,0.5996279119282951
88,11,24,0.08626666666666667,0.0002,0.000769322878177967,0.5718908897742262
88,11,25,0.09959999999999998,0.00013333333333333334,0.0009192101889155758,0.5438238286238597
88,11,26,0.11706666666666667,0.00013333333333333334,0.001103782647068918,0.510144580757401
88,11,27,0.14093333333333333,6.666666666666667e-05,0.0013365199153659703,0.4812433916891107
88,11,28,0.16373333333333334,6.666666666666667e-05,0.0015107377897082485,0.4523161541923517
88,11,29,0.19626666666666664,0.0,0.0019464481024893295,0.41829462726719757
88,11,30,0.22579999999999997,0.0,0.0022676187077457174,0.3895241296429993
88,11,31,0.2623999999999999,0.0,0.0029452049320870116,0.3598047521483278
88,11,32,0.3060000000000001,0.0,0.0032675344983116696,0.3296090124192977
88,11,33,0.33760000000000007,0.0,0.004038815265971121,0.3014126554070081
88,11,34,0.3773333333333333,0.0,0.004836824815163783,0.2748894248750767
88,11,35,0.41586666666666666,0.0,0.0054986172934231746,0.2497666051491771
88,11,36,0.45853333333333324,0.0,0.006842588227470731,0.22039556198966612
88,11,37,0.5076000000000002,0.0,0.007826324506586978,0.20170240308553247
88,11,38,0.5571999999999999,0.0,0.00982454900969885,0.177926540103621
88,11,39,0.6034000000000002,0.0,0.010862879907801052,0.15713886494974716
88,11,40,0.6365333333333333,0.0,0.013027685892111819,0.13560322418022533
88,11,41,0.6674666666666667,0.0,0.016199182144523823,0.11915007451340501
88,11,42,0.7168,0.0,0.018442574235867662,0.10384381432690352
88,11,43,0.753,0.0,0.022757189958847582,0.08928895126748812
88,13,0,0.0,0.8042666666666668,8.723365513410958e-06,0.9515356735232101
88,13,1,0.0,0.6914666666666668,1.2402542679340338e-05,0.9461327561217735
88,13,2,0.0,0.5570666666666668,1.2907744998838943e-05,0.9388814570263768
88,13,3,6.666666666666667e-05,0.42906666666666665,1.7436918435444847e-05,0.9302780436225594
88,13,4,0.0002666666666666667,0.3126666666666667,2.2003770264002567e-05,0.9227301103181773
88,13,5,0.00013333333333333334,0.2196,2.4348802486784402e-05,0.9120856797397375
88,13,6,0.00046666666666666666,0.15019999999999994,3.696746331836667e-05,0.9027818566240612
88,13,7,0.0002666666666666667,0.0996666666666667,3.6647091713742276e-05,0.8906673907967639
88,13,8,0.0012000000000000001,0.06633333333333336,4.3960808380283115e-05,0.8779138316479737
88,13,9,0.0018666666666666669,0.04486666666666669,6.19738793652543e-05,0.8648640234287142
88,13,10,0.0024666666666666665,0.025933333333333343,7.010497110541413e-05,0.8511837896272976
88,13,11,0.004600000000000002,0.016600000000000004,9.86479634260139e-05,0.8305899734340375
88,13,12,0.005266666666666668,0.01126666666666667,9.852484624788175e-05,0.8145793675894062
88,13,13,0.006733333333333337,0.007133333333333334,0.00013821036302374086,0.7957166904231913
88,13,14,0.009733333333333335,0.004533333333333334,0.0001607898916546466,0.7750951847181967
88,13,15,0.011200000000000003,0.003866666666666667,0.0001801681087044568,0.7562623495967639
88,13,16,0.016866666666666676,0.0021333333333333334,0.00020653662284618904,0.7296101911202012
88,13,17,0.02140000000000001,0.0020666666666666663,0.0002644449941414421,0.7087195878771911
88,13,18,0.028333333333333346,0.001,0.0003274335411948773,0.6860519025526541
88,13,19,0.03173333333333335,0.00046666666666666666,0.00033452958842747924,0.658105637128068
88,13,20,0.04200000000000001,0.0006666666666666666,0.0005130904155871041,0.6314537596858165
88,13,21,0.05433333333333335,0.0004,0.0005539945079336526,0.6014684345016197
88,13,22,0.0634666666666667,0.0004,0.000613154097635359,0.573072493000872
88,13,23,0.08093333333333334,0.0002666666666666667,0.0007665299021348015,0.5488874721899755
88,13,24,0.09693333333333333,0.00013333333333333334,0.0010031037466263994,0.517521258923662
88,13,25,0.11800000000000004,0.00013333333333333334,0.0011307461398787648,0.4843454428404134
88,13,26,0.13413333333333335,0.0,0.0014009913784745122,0.4537799041822248
88,13,27,0.16559999999999997,6.666666666666667e-05,0.0017495189088165793,0.42874413531448385
88,13,28,0.18106666666666668,0.00013333333333333334,0.0020503926739139536,0.39988757412452836
88,13,29,0.2139333333333333,0.0,0.002377893787931747,0.3693969075154405
88,13,30,0.2574666666666666,0.0,0.0028106915069892216,0.3395883576912882
88,13,31,0.2858666666666666,0.0,0.0033691186919101073,0.31246135892277205
88,13,32,0.30999999999999994,0.0,0.004096599691356359,0.28872511678921603
88,13,33,0.35553333333333337,0.0,0.004760367224459347,0.2577815793180239
88,13,34,0.40320000000000006,0.0,0.0057942258557972404,0.23791293250980897
88,13,35,0.44313333333333327,0.0,0.006753911982148739,0.21077079740489274
88,13,36,0.48946666666666666,0.0,0.008440449538623617,0.1868816558957675
88,13,37,0.5306000000000001,0.0,0.009419064908768591,0.16846735098684268
88,13,38,0.5772666666666667,0.0,0.01200706928958791,0.15242145485814299
88,13,39,0.6234666666666667,0.0,0.013567115135977614,0.13471397231272586
88,13,40,0.6668666666666667,0.0,0.016456435335429547,0.11919086698125651
88,13,41,0.7052666666666668,0.0,0.018505821592814463,0.10298375368488949
88,13,42,0.7450666666666665,0.0,0.023451926803707394,0.08698652388306707
88,13,43,0.7819999999999998,0.0,0.02674606535181191,0.07776898614947976
96,1,0,0.0,0.9895333333333334,2.017538739048888e-07,0.9976579297318027
96,1,1,0.0,0.9784000000000002,2.401317432915286e-07,0.9974245528267521
96,1,2,0.0,0.9656666666666669,4.245047763176876e-07,0.9970341061423107
96,1,3,0.0,0.9453333333333329,3.994022414617697e-07,0.9965476930595647
96,1,4,0.0,0.9199333333333333,4.5801924935260107e-07,0.9960118893866609
96,1,5,6.666666666666667e-05,0.8965333333333331,5.489911098183444e-07,0.9956252393132989
96,1,6,0.0,0.8635333333333332,8.212265856234839e-07,0.9949844232433563
96,1,7,0.00013333333333333334,0.8254000000000001,1.025902259730501e-06,0.9943546669945872
96,1,8,6.666666666666667e-05,0.7689333333333334,9.342090859692571e-07,0.9935440064195317
96,1,9,0.0003333333333333333,0.7297333333333333,1.4538393871204284e-06,0.9927458700078776
96,1,10,0.0002,0.6849333333333335,1.4597285511551088e-06,0.9917877033636096
96,1,11,0.0003333333333333333,0.6290666666666667,1.868368286023597e-06,0.9906474228478059
